model_id,family,environment_id,feature_view,model_spec_sha256,benchmark_plan_sha256,fold_manifest_sha256,seed,design,fold_id,sample_id,point_id,profile_id,zone_id,current_date,target_date,forecast_horizon_days,last_rate_mm_y,current_standard_uncertainty_mm,sigma_rate_mm_y,n_history,missing_campaigns_since_previous,transition_segment,is_transition,y_true,y_pred,fit_seconds,inference_seconds,peak_ram_mb,peak_vram_mb,artifact_size_bytes,parameter_count,tree_count,rule_count,selected_parameter_sha256,selected_parameter_json,provenance_role,effective_iterations,ensemble_member_count,aggregation
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-D01-W005::C020::C022,P-D01-W005,P-D01,GEO_SW,2023-05-16,2023-11-07,175,44.80542188,0.7330044692,2.201861297475294,14,1,stable,False,34.85124083142868,44.68998143006031,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-D01-W006::C020::C022,P-D01-W006,P-D01,GEO_SW,2023-05-16,2023-11-07,175,129.027225,0.7215619349,2.169064539694271,14,1,accelerating,True,148.3317664122858,128.13148288655646,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-D01-W007::C020::C022,P-D01-W007,P-D01,GEO_SW,2023-05-16,2023-11-07,175,21.04167045,0.6984619879,2.1040888897216545,14,1,stable,False,10.274484587142869,22.05702300875822,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H01-W001::C020::C022,P-H01-W001,P-H01,GEO_SW,2023-05-16,2023-11-07,175,24.3416034,0.7665286347,2.4271803198424218,12,0,accelerating,True,18.634224943285727,20.748528481969934,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H01-W002::C020::C022,P-H01-W002,P-H01,GEO_SW,2023-05-16,2023-11-07,175,139.7444448,0.8057611867,2.562274088962944,12,0,accelerating,True,138.53816872285708,133.01792918343511,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H01-W003::C020::C022,P-H01-W003,P-H01,GEO_SW,2023-05-16,2023-11-07,175,76.81229971,0.8339949087,2.6656794648086968,12,0,accelerating,True,78.69617350371435,74.93249091491687,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H01-W004::C020::C022,P-H01-W004,P-H01,GEO_SW,2023-05-16,2023-11-07,175,21.55921897,0.8384608563,2.6894491457770364,11,0,stable,False,24.14302499999999,21.162171049494294,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H01-W005::C020::C022,P-H01-W005,P-H01,GEO_SW,2023-05-16,2023-11-07,175,38.99415999,0.8255236117,2.6631280745638137,12,0,accelerating,True,34.10756219400001,35.9659423494649,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H01-W006::C020::C022,P-H01-W006,P-H01,GEO_SW,2023-05-16,2023-11-07,175,20.66616529,0.7970475369,2.5869749958695283,11,0,stable,False,16.02276821571419,18.628259266314178,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H01-W007::C020::C022,P-H01-W007,P-H01,GEO_SW,2023-05-16,2023-11-07,175,45.06490054,0.7372318659,2.4190279989449213,11,0,accelerating,True,39.1363513268571,41.93785062488624,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H04-W001::C020::C022,P-H04-W001,P-H04,GEO_SW,2023-05-16,2023-11-07,175,22.60417567,0.9218159419,3.29484060266412,13,1,volatile_or_gap,True,26.23108578257144,19.085865177022352,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H04-W002::C020::C022,P-H04-W002,P-H04,GEO_SW,2023-05-16,2023-11-07,175,81.70204074,0.9716597895,3.29484060239416,14,1,decelerating,True,75.70020641314291,91.80271159064802,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H04-W003::C020::C022,P-H04-W003,P-H04,GEO_SW,2023-05-16,2023-11-07,175,32.61792063,1.050702195,3.294840602036824,14,1,volatile_or_gap,True,103.64752242557142,30.344405635026067,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H04-W004::C020::C022,P-H04-W004,P-H04,GEO_SW,2023-05-16,2023-11-07,175,16.87660937,1.124431451,3.294840602002709,14,1,volatile_or_gap,True,17.66273821114287,15.62728183991289,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H04-W006::C020::C022,P-H04-W006,P-H04,GEO_SW,2023-05-16,2023-11-07,175,74.37259897,1.228665013,3.29529002238195,14,1,accelerating,True,108.27733291242858,65.82344387633584,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H04-W007::C020::C022,P-H04-W007,P-H04,GEO_SW,2023-05-16,2023-11-07,175,28.71661379,1.284437663,3.2952900233766638,13,1,volatile_or_gap,True,20.757742317428587,25.274389879021594,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H05-W001::C020::C022,P-H05-W001,P-H05,GEO_NE,2023-05-16,2023-11-07,175,42.69142608,0.8992570054,2.4261675376556195,11,1,stable,False,36.8094379157144,43.32138763541443,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H05-W002::C020::C022,P-H05-W002,P-H05,GEO_NE,2023-05-16,2023-11-07,175,32.90169025,0.9522898533,2.564652474775647,10,3,volatile_or_gap,True,30.758996528571547,32.098423272076865,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H05-W007::C020::C022,P-H05-W007,P-H05,GEO_NE,2023-05-16,2023-11-07,175,14.67097006,0.9125567036,2.471702274728518,11,1,decelerating,True,27.532582151142947,17.80527593998819,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H06-W001::C020::C022,P-H06-W001,P-H06,GEO_NE,2023-05-16,2023-11-07,175,-1.059001883,1.178981296,2.917637546525778,11,1,stable,False,5.020918517142858,0.2683433367283663,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H06-W002::C020::C022,P-H06-W002,P-H06,GEO_NE,2023-05-16,2023-11-07,175,-1.23613002,1.239760075,3.0614980779900143,10,1,stable,False,4.631138744571383,0.28597584245664853,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H06-W003::C020::C022,P-H06-W003,P-H06,GEO_NE,2023-05-16,2023-11-07,175,0.2174488156,1.270412938,3.1332239513942666,11,1,stable,False,5.47080111642859,0.7155484122989177,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H06-W004::C020::C022,P-H06-W004,P-H06,GEO_NE,2023-05-16,2023-11-07,175,3.212752452,1.278474106,3.150787872306973,11,1,stable,False,2.64200540271425,2.0016529163936063,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H06-W006::C020::C022,P-H06-W006,P-H06,GEO_NE,2023-05-16,2023-11-07,175,1.92467257,1.221520238,3.000477359810393,10,3,volatile_or_gap,True,-0.3035943390000569,1.7429604745757439,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H06-W007::C020::C022,P-H06-W007,P-H06,GEO_NE,2023-05-16,2023-11-07,175,2.145648635,1.186930292,2.913462797465483,10,1,stable,False,-0.631638387771421,2.187140505120572,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H07-W001::C020::C022,P-H07-W001,P-H07,GEO_NE,2023-05-16,2023-11-07,175,36.17353259,0.8505999359,2.619702739940642,10,1,stable,False,30.549758369999967,34.39789796865368,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H07-W002::C020::C022,P-H07-W002,P-H07,GEO_NE,2023-05-16,2023-11-07,175,29.66036039,0.8698657011,2.680100015835044,10,1,stable,False,22.579490350285703,29.74046359069161,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H07-W003::C020::C022,P-H07-W003,P-H07,GEO_NE,2023-05-16,2023-11-07,175,3.750857278,0.8869836505,2.735220143608778,10,1,stable,False,-1.5748995600001103,3.9271029044754773,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H07-W004::C020::C022,P-H07-W004,P-H07,GEO_NE,2023-05-16,2023-11-07,175,30.59871491,0.8886752471,2.7418328936674863,10,1,stable,False,27.10494181585708,30.41996628169182,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H07-W005::C020::C022,P-H07-W005,P-H07,GEO_NE,2023-05-16,2023-11-07,175,3.510374981,0.8807313551,2.720683046327176,10,1,stable,False,-3.094732735971433,2.866461165962762,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
B5_fixed_kalman,fixed_kalman,b6_cpu,SAFE_ALL,4494e2867936d8711b9da7b12fc503322d3a94cf447f9e1b69d1118c54d30dfb,d143f1c057f176f49c78d9433e4305557339854d1c1faaad77bc356aca8fd926,6c8eebd6fa8419c9e7ac6945343b9a34a300c185cf77c3d37cada060b334893c,42117,rolling_origin,rolling_origin_2023-11-07,P-H07-W006::C020::C022,P-H07-W006,P-H07,GEO_NE,2023-05-16,2023-11-07,175,20.31199308,0.8584884315,2.656313346971969,7,1,stable,False,18.93515212242857,19.807307412247702,0.000494699997943826,0.14223040000069886,193.859375,0.0,0,0,0,0,e7c6a1657dd4f6878571b2e68a5b281e1992d1b29caa78bcda1e1e0f7a5fbc3d,"{""initial_velocity_variance"":400.0,""minimum_measurement_variance"":0.01,""process_variance_q"":25.0}",outer_validation,,1,single_seed
